Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2073999,25-Jul-21,Illinois,Chicago,6512 S Ellis Ave,0,1,N/A
2074868,25-Jul-21,Texas,San Antonio,1200 block of S Olive St,0,1,N/A
2074722,25-Jul-21,Georgia,Wrightsville,Hightower Rd,0,1,N/A
2072998,24-Jul-21,Texas,Dallas,1900 block of McBroom St,0,1,N/A
2072850,24-Jul-21,Ohio,Cincinnati,10814  Hamilton Ave,0,1,N/A
2073729,24-Jul-21,South Carolina,Camden,175 Precipice Rd,0,1,N/A
2073557,24-Jul-21,Oregon,Eugene,796 W 13th Ave,0,1,N/A
2072338,23-Jul-21,Missouri,Saint Louis,8600 block of Partridge Ave,0,1,N/A
2072775,23-Jul-21,Georgia,Atlanta,600 block of Travis St,0,1,N/A
2072334,23-Jul-21,Tennessee,Cordova,500 block of Wesley Woods Dr,0,1,N/A
2071276,22-Jul-21,Minnesota,Saint Paul (North Saint Paul),2000 block of 7th Ave E,0,1,N/A
2071509,22-Jul-21,North Carolina,Lexington,200 block of Bob Mountain Rd,0,1,N/A
2071991,22-Jul-21,California,Fresno,S Martin Luther King Jr. Blvd and E Samson Ave,0,1,N/A
2071949,22-Jul-21,California,Oakland,3500 block of 64th Ave Place,0,1,N/A
2071396,22-Jul-21,Kentucky,London,Old Way School Rd,0,2,N/A
2071704,22-Jul-21,Maryland,Saint Leonard,7764 Patuxent Dr,0,1,N/A
2071788,22-Jul-21,Florida,Pensacola,3728 Creighton Rd,0,1,N/A
2070477,21-Jul-21,Utah,Roy,2500 W and 5200 S,0,1,N/A
2070839,21-Jul-21,Arkansas,Little Rock,1600 block of S Elm St,0,1,N/A
2070459,21-Jul-21,Louisiana,Shreveport,215 Sand Beach Blvd,0,1,N/A
2071531,21-Jul-21,North Carolina,Rocky Mount,300 block of S Howell St,0,1,N/A
2071757,21-Jul-21,New Hampshire,Manchester,91 West St,0,1,N/A
2068728,20-Jul-21,New York,New York (Manhattan),E 126th St and Lexington Ave,0,1,N/A
2070520,20-Jul-21,California,San Bernardino,16th Street and E St,0,1,N/A
2069001,20-Jul-21,Kentucky,Louisville,5000 block of Red Fern Rd,0,2,N/A
2069257,20-Jul-21,Arkansas,Hardy,9 Mile Ridge Rd,0,1,N/A
2068673,20-Jul-21,Massachusetts,Westport,99 Adirondack Ln,0,1,N/A
2068861,20-Jul-21,Texas,Wichita Falls,4500 block of Coronado Ave,0,1,N/A
2067510,19-Jul-21,North Carolina,Erwin,Beaver Rd and Bunnlevel Erwin Rd,1,0,N/A
2067278,18-Jul-21,Wisconsin,Beaver Dam,8300 block of N Hickory Ln,0,1,N/A
2066675,18-Jul-21,South Carolina,Hartsville,N/A,0,1,N/A
2066878,18-Jul-21,Illinois,Chicago,1800 block of S Millard Ave,0,1,N/A
2067525,18-Jul-21,California,Oakland,1900 block of Foothill Blvd,1,1,N/A
2067286,18-Jul-21,Georgia,Atlanta,2195 Monroe Dr NE,0,2,N/A
2066385,18-Jul-21,Texas,Houston,201 Travis St,0,2,N/A
2066473,18-Jul-21,California,Oakland,300 block of 14th St,0,2,N/A
2067559,18-Jul-21,New York,Corona (Queens),Coombs St and 141st Ave,0,1,N/A
2066542,18-Jul-21,Illinois,Chicago,4300 block of S Wentworth Ave,0,1,N/A
2066428,18-Jul-21,Minnesota,Minneapolis,3500 block of Penn Ave N,0,1,N/A
2067417,18-Jul-21,Michigan,Jackson,216 Martin Luther King Jr Dr,0,3,N/A
2068376,18-Jul-21,Kentucky,Lexington,E Sixth St and Chestnut St,0,2,N/A
2065827,17-Jul-21,New York,New York (Manhattan),1315 Amsterdam Ave,0,2,N/A
2065849,17-Jul-21,Texas,Houston,12550 Kuykendahl Rd,0,2,N/A
2065886,17-Jul-21,Virginia,Virginia Beach,700 block of Gourmet Way,0,1,N/A
2068950,17-Jul-21,South Carolina,Denmark,Poplar St,0,1,N/A
2065972,17-Jul-21,District of Columbia,Washington,1500 S Capitol St SE,0,3,N/A
2064927,16-Jul-21,Ohio,Columbus,1075 Seymour Ave,0,1,N/A
2064579,16-Jul-21,Texas,Houston,3800 block of Wipprecht St,0,1,N/A
2065588,16-Jul-21,Michigan,Wyoming,2500 block of Waldon Woods Dr SW,0,1,N/A
2065526,16-Jul-21,Michigan,Saginaw,2500 block of Hampshire St,0,1,N/A
2065144,16-Jul-21,Missouri,Springfield,1111 N Boonville Ave,0,1,N/A
2066737,15-Jul-21,Illinois,Saint Charles (St Charles),200 block of N Tyler Rd,0,1,N/A
2064643,15-Jul-21,Minnesota,Duluth,N/A,0,1,N/A
2065043,15-Jul-21,Pennsylvania,Philadelphia,1800 block of W Susquehanna Ave,1,2,N/A
2063907,15-Jul-21,Tennessee,Memphis,Hubbard Ave,0,1,N/A
2062365,14-Jul-21,Louisiana,La Place (Laplace),500 block of Fife Ln,0,1,N/A
2063203,14-Jul-21,Kansas,Wichita,2300 block of E MacArthur Rd,0,2,N/A
2063763,13-Jul-21,Ohio,Warren,N Feederle Dr SE,0,1,N/A
2061567,13-Jul-21,New York,New York (Manhattan),1461 5th Ave,0,1,N/A
2061884,13-Jul-21,Iowa,Cedar Falls,2410 W Lone Tree Rd,0,1,N/A
2063847,13-Jul-21,California,Fresno,8th St nd Mono Ave,0,1,N/A
2060351,12-Jul-21,Tennessee,Nashville,3000 block of Bray Dr,0,1,N/A
2061194,12-Jul-21,Nevada,Henderson,W Sunset Rd and Marks St,0,1,N/A
2061974,12-Jul-21,North Carolina,Wilmington,Orange St and Gores Row,0,2,N/A
2061961,12-Jul-21,North Carolina,Winston Salem (Winston-salem),Ansonia St and 25th St,0,1,N/A
2059556,11-Jul-21,Michigan,Detroit,W Chicago and Greenfield Rd,0,1,N/A
2059616,11-Jul-21,New York,Bronx,1324 Jerome Ave,0,2,N/A
2059612,11-Jul-21,New York,Brooklyn,Fulton St and Franklin Ave,0,3,N/A
2060009,11-Jul-21,Wisconsin,Milwaukee,N 77th St and W Melvina St,0,1,N/A
2060484,10-Jul-21,New York,Lowville (Watson),N/A,0,1,N/A
2059312,10-Jul-21,Illinois,Chicago,2700 block of S California Ave,1,2,N/A
2058924,10-Jul-21,Texas,Wichita Falls,3917 Cynthia Ln,0,1,N/A
2060240,10-Jul-21,Minnesota,Sauk Centre,36000 block of Co Rd 171,0,3,N/A
2059160,10-Jul-21,New York,Troy,102 W Glen Ave,0,1,N/A
2061715,9-Jul-21,California,Merced,300 block of Hearst Dr,0,1,N/A
2058610,9-Jul-21,South Carolina,Spartanburg,N Forest St,0,1,N/A
2058582,9-Jul-21,Wisconsin,Kenosha,6400 block of 23rd Ave,0,1,N/A
2060794,9-Jul-21,Ohio,Akron,30 block of W Mildred St,0,1,N/A
2058435,9-Jul-21,California,National City,500 block of T Ave,0,1,N/A
2058973,8-Jul-21,California,Pasadena,1800 block of Navarro Ave,0,1,N/A
2057032,8-Jul-21,Missouri,Saint Louis,2000 block of Harris Ave,1,2,N/A
2062543,7-Jul-21,Indiana,Fredericksburg,90 N Hill St,0,1,N/A
2056909,7-Jul-21,Georgia,Griffin,N 6th St and W Cherry St,0,1,N/A
2055268,6-Jul-21,Virginia,Suffolk,500 block of Kissimmee Ave,0,1,N/A
2056983,6-Jul-21,California,Gilroy,8th  St and Eigleberry St,0,1,N/A
2054964,6-Jul-21,Georgia,Hinesville,100 block of Cherokee Cir,0,1,N/A
2055872,6-Jul-21,Michigan,Saginaw,2001 Robinwood Ave,0,1,N/A
2055360,6-Jul-21,Tennessee,Memphis,4769 Haven Ct,0,1,N/A
2054300,5-Jul-21,Texas,Waco,700 block of Reynolds St,0,1,N/A
2054115,5-Jul-21,Mississippi,Gulfport,9245 Cuandet Rd,0,1,N/A
2054119,5-Jul-21,Mississippi,Gulfport,4545 Engram Dr,0,1,N/A
2053322,5-Jul-21,Indiana,Indianapolis,7000 block of Moon Ct,0,1,N/A
2055277,5-Jul-21,Ohio,Columbus,1380 Atcheson St,0,1,N/A
2052906,4-Jul-21,Michigan,Lansing,3600 block of Karen St,0,1,N/A
2054449,4-Jul-21,New York,Bronx,Broadway and Van Cortlandt Park S,0,1,N/A
2054440,4-Jul-21,North Carolina,Raleigh,Scofield Dr,0,1,N/A
2056991,4-Jul-21,Tennessee,Memphis,Durham Ave,0,1,N/A
2054287,4-Jul-21,South Carolina,Charleston,100 block of N Romney St,0,1,N/A
2052815,4-Jul-21,Illinois,Chicago,11700 S Normal Ave,0,1,N/A
2053124,4-Jul-21,Louisiana,Shreveport,3800 block of Merwin St,0,1,N/A
2053682,4-Jul-21,Virginia,Suffolk,100 block of S 5th St,0,1,N/A
2056978,4-Jul-21,Texas,Fort Worth,1200 block of Vincent St,0,1,N/A
2054967,4-Jul-21,Texas,Houston,6767 Bennington St,0,1,N/A
2054849,4-Jul-21,Florida,Tampa,800 N Ashley Dr,0,1,N/A
2053451,4-Jul-21,California,Oakland,42nd Ave and International Blvd,0,1,N/A
2052806,4-Jul-21,Maryland,Annapolis,Bens Dr,0,1,N/A
2056706,4-Jul-21,Texas,Lubbock,500 block of E 79th St,0,1,N/A
2055488,4-Jul-21,Alabama,Mobile,Brill Rd and Alston Dr,0,2,N/A
2053575,4-Jul-21,District of Columbia,Washington,3500 block of 11th St NW,0,1,N/A
2052761,4-Jul-21,Maryland,Hyattsville,6000 block of Riggs Rd,0,1,N/A
2052949,4-Jul-21,Tennessee,Church Hill,211 Armstrong Dr,0,2,N/A
2052236,3-Jul-21,Illinois,Dolton,15100 block of S King Dr,0,1,N/A
2057100,3-Jul-21,Missouri,Joplin,1101 N Anderson Ave,0,1,N/A
2052128,3-Jul-21,Alabama,Birmingham (Ensley),1801 Avenue V,0,1,N/A
2052336,3-Jul-21,Indiana,South Bend,18011 Cleveland Rd,0,1,N/A
2051603,3-Jul-21,Texas,Houston,16226 Alden Ridge Dr,0,1,N/A
2051857,3-Jul-21,Maryland,Annapolis,Bens Dr,0,1,N/A
2057888,3-Jul-21,Arizona,Prescott Valley,503 Miller Valley Rd,0,1,N/A
2052388,3-Jul-21,Florida,Jacksonville,Phoenix Ave and 21st St,0,1,N/A
2051628,3-Jul-21,Oklahoma,Oklahoma City,NE 42nd St and N Bartell Rd,0,1,N/A
2064176,3-Jul-21,Ohio,Middletown,1900 block of Minnesota St,0,1,N/A
2052296,3-Jul-21,South Carolina,Florence,600 block of Roberts St,0,1,N/A
2057271,2-Jul-21,South Dakota,Watertown,2000 block of Kemp Pl E,0,1,N/A
2051982,2-Jul-21,Texas,El Paso,900 block of S Tays St,0,1,N/A
2057148,2-Jul-21,Louisiana,Gretna (Terrytown),2500 block of Belle Chasse Hwy,0,1,N/A
2051331,2-Jul-21,Oklahoma,Oklahoma City (Moore),2306 Tyler Ln,0,1,N/A
2050910,1-Jul-21,Texas,Houston,8200 block of Millicent St,0,1,N/A
2050144,1-Jul-21,Illinois,Chicago,800 block of E 79th St,0,2,N/A
2050591,1-Jul-21,Florida,Middleburg,2500 block of Silver Moss Cir,0,1,N/A
2050926,1-Jul-21,California,Fresno,Fruit Ave and Ashlan Ave,0,2,N/A
2051173,30-Jun-21,Ohio,Youngstown,N/A,0,1,N/A
2050057,30-Jun-21,Mississippi,Jackson,915 Ellis Ave,0,1,N/A
2050073,30-Jun-21,Florida,Panama City Beach,8752 Thomas Dr,0,1,N/A
2049758,30-Jun-21,Arizona,Tucson,5870 E Broadway Blvd,0,1,N/A
2048760,29-Jun-21,New York,Rochester,100 block of E Main St,0,1,N/A
2047682,28-Jun-21,New York,New York (Manhattan),Amsterdam Ave and W 61st St,0,1,N/A
2049336,27-Jun-21,Michigan,Traverse City,Peninsula Dr,0,1,N/A
2046486,27-Jun-21,Colorado,Denver,900 block of 15th St,0,1,N/A
2046467,27-Jun-21,New York,New York (Manhattan),1535 Broadway,0,1,N/A
2046962,27-Jun-21,California,Fresno,E Atchison St and S Plumas St,0,1,N/A
2046954,27-Jun-21,Indiana,Dillsboro,14000 block of Nolte Rd,0,1,N/A
2047733,27-Jun-21,New York,New York (Manhattan),290 W 33rd St,0,1,N/A
2046133,27-Jun-21,New York,Rochester,East Ave and Alexander St,0,2,N/A
2046947,27-Jun-21,Ohio,Columbus,5708 Forest Hills Blvd,0,1,N/A
2047796,27-Jun-21,Louisiana,Shreveport,Summers St,0,1,N/A
2048383,27-Jun-21,Kentucky,Louisville,7510 Dunwoody Ct,0,1,N/A
2047186,26-Jun-21,Alabama,Moundville,Co Rd 52,0,3,N/A
2045611,26-Jun-21,Georgia,Atlanta,215 Piedmont Ave NE,1,2,N/A
2050475,26-Jun-21,Missouri,Kansas City,3319 E 30th St,0,1,N/A
2046018,26-Jun-21,Texas,Fort Worth,3401 W Lancaster Ave,0,1,N/A
2045540,25-Jun-21,Massachusetts,Lynn,N Common Ter,0,1,N/A
2045489,25-Jun-21,Texas,San Antonio,900 block of SW 36th St,0,2,N/A
2045548,25-Jun-21,New Hampshire,Milton,120 Bolan Rd,0,1,N/A
2044371,24-Jun-21,Pennsylvania,Philadelphia,3400 block of Ridge Ave,0,1,N/A
2044884,24-Jun-21,New York,Bronx,1348 Webster Ave,0,1,N/A
2044711,24-Jun-21,Idaho,Pocatello (Chubbuck),110 Knudsen Blvd,0,1,N/A
2044587,24-Jun-21,Texas,Starr (county),N/A,0,1,N/A
2045328,23-Jun-21,North Carolina,Mount Airy,N/A,0,2,N/A
2043144,23-Jun-21,New Mexico,Santa Fe,207 Old Santa Fe Trl,1,1,N/A
2045609,23-Jun-21,Georgia,Decatur,2566 Whites Mill Rd,0,1,N/A
2043630,23-Jun-21,Alabama,Birmingham (Ensley),1500 block of 52nd St,0,1,N/A
2042740,22-Jun-21,Tennessee,Nashville,2700 block of Bullock Ave,0,1,N/A
2042725,22-Jun-21,Virginia,Richmond,5600 block of Petoskey Ave,0,1,N/A
2042777,22-Jun-21,Florida,Saint Petersburg,917 8th Ave S,0,1,N/A
2042852,22-Jun-21,Mississippi,Vicksburg,N/A,0,1,N/A
2042312,21-Jun-21,Kansas,Topeka,1500 block of NE Chester Ave,0,1,N/A
2042148,21-Jun-21,Texas,Houston,15400 block of Bammel Field Ct,0,1,N/A
2041926,21-Jun-21,Georgia,Blakely,N/A,0,1,N/A
2040145,20-Jun-21,Illinois,Chicago,1200 block of N Kedzie Ave,0,2,N/A
2041078,20-Jun-21,Wisconsin,Milwaukee,N 27th St and W Kilbourn Ave,0,1,N/A
2041021,20-Jun-21,Missouri,Saint Louis,4200 block of CD Banks Ave,0,2,N/A
2039768,19-Jun-21,Wisconsin,Milwaukee,100 block of W Juneau Ave,0,1,N/A
2039606,19-Jun-21,New York,Brooklyn,582 Jerome St,0,1,N/A
2039776,19-Jun-21,New York,New York (Manhattan),E 135th St and Harlem River Dr,0,2,N/A
2040002,19-Jun-21,Colorado,Aurora,14301 E Tennessee Ave,0,2,N/A
2039842,19-Jun-21,Pennsylvania,Pittsburgh,100 block of Hazlett St,0,2,N/A
2039562,18-Jun-21,New York,New York (Manhattan),388 Pearl St,0,1,N/A
2039059,18-Jun-21,North Carolina,Raleigh,600 block of Quarry St,0,1,N/A
2039415,18-Jun-21,California,Oakland,8800 block of Hillside St,0,1,N/A
2038499,18-Jun-21,California,Oakland,23rd Ave and International Blvd,0,1,N/A
2038402,18-Jun-21,Illinois,Danville,1000 block of Clay St,0,1,N/A
2038926,17-Jun-21,Illinois,Minooka,100 block of S Wabena Ave,0,1,N/A
2037489,17-Jun-21,Minnesota,Minneapolis (Brooklyn Park),7600 block of Jolly Ln,0,1,N/A
2038376,17-Jun-21,Florida,Clearwater,400 Mandalay Ave,0,1,N/A
2043050,17-Jun-21,North Carolina,Kelford,N/A,0,1,N/A
2037286,17-Jun-21,Illinois,Chicago,7100 block of S Bennet Ave,0,1,N/A
2038933,17-Jun-21,Virginia,Woodbridge,2700 block of Yosocomico Ln,0,1,N/A
2069171,16-Jun-21,New York,Brooklyn,Tompkins Ave and Stockton St,0,2,N/A
2037523,16-Jun-21,Maryland,Dunkirk,2990 Plaza Dr,0,1,N/A
2037291,16-Jun-21,New York,New Rochelle,Colonel Lee Archer Blvd and Jacquetta Cole St,0,1,N/A
2036257,16-Jun-21,Missouri,Saint Louis,5100 block of Page Ave,0,2,N/A
2037935,16-Jun-21,Ohio,Newbury,12375 Kinsman Rd,0,1,N/A
2037265,16-Jun-21,South Carolina,Orangeburg,670 Cannon Bridge Rd,0,2,N/A
2037091,16-Jun-21,Louisiana,New Orleans,Hayne Blvd and Bullard Ave,0,1,N/A
2038030,16-Jun-21,Louisiana,Crowley,100 Kathy Meadows Ln,0,1,N/A
2035817,15-Jun-21,Iowa,Dubuque,1500 block of Butterfield Dr,0,1,N/A
2035832,15-Jun-21,Kansas,Topeka,800 block of SW 11th St,0,1,N/A
2037438,15-Jun-21,Indiana,Hammond,5800 block of Calumet Ave,0,1,N/A
2036163,15-Jun-21,New Jersey,Atlantic City,1600 block of Beach Ave,0,1,N/A
2035438,14-Jun-21,Texas,Houston,3502 Mangum Rd,0,2,N/A
2035158,14-Jun-21,Louisiana,Shreveport,70th St and Janie St,0,2,N/A
2032940,12-Jun-21,Connecticut,Fairfield,Burroughs Rd,0,1,N/A
2032300,12-Jun-21,Texas,Houston,4500 block of Hershe St,0,1,N/A
2032434,12-Jun-21,New York,Bronx,E 166th St and Prospect Ave,1,1,N/A
2032411,12-Jun-21,Illinois,Champaign,300 block of E White St,1,1,N/A
2033676,12-Jun-21,Massachusetts,Woburn,Mt Pleasant St,0,1,N/A
2033295,12-Jun-21,Ohio,Columbus,328 Westpot Dr,0,2,N/A
2032624,11-Jun-21,Georgia,Atlanta,1600 block of Abner Terrace,0,1,N/A
2031550,11-Jun-21,Indiana,Evansville,300 block of E Missouri St,0,1,N/A
2032470,11-Jun-21,California,Oakland,1900 block of 73rd Ave,0,2,N/A
2032574,11-Jun-21,Indiana,Fort Wayne,900 block of High St,0,1,N/A
2030901,10-Jun-21,Missouri,Liberty,307 Forrest Ave,0,1,N/A
2030956,10-Jun-21,Tennessee,Memphis,2300 Elvis Presley Blvd,0,2,N/A
2030670,10-Jun-21,Kentucky,Lexington,3120 Pimlico Pkwy,0,1,N/A
2031455,10-Jun-21,Georgia,Jefferson,4875 US-129 N,0,1,N/A
2032197,10-Jun-21,Oregon,Portland,SE 174th Ave and Marie St,0,1,N/A
2030810,10-Jun-21,Pennsylvania,Philadelphia,701 N 7th St,0,2,N/A
2030991,9-Jun-21,Texas,Lufkin,900 block of Oquinn Ave,0,1,N/A
2030884,9-Jun-21,Georgia,Americus,900 block of Cypress Ave,0,1,N/A
2030718,9-Jun-21,Michigan,Westland,29000 block of Powers St,0,1,N/A
2030118,9-Jun-21,Tennessee,Memphis,830 Bartlett Rd,0,1,N/A
2030615,9-Jun-21,Connecticut,Waterbury,2000 Thomaston Ave,0,1,N/A
2029859,8-Jun-21,North Carolina,Greensboro,3201 Forsyth Dr,0,1,N/A
2030554,8-Jun-21,California,Kingsburg,1437 Ave D,0,1,N/A
2030526,8-Jun-21,Indiana,Jasper,Greene St,0,1,N/A
2028527,8-Jun-21,Florida,Tampa,E Frierson Ave,0,1,N/A
2029224,8-Jun-21,Pennsylvania,Harrisburg,1260 Oyler Rd,0,1,N/A
2029058,7-Jun-21,Ohio,Akron,800 block of McKinley Ave,0,1,N/A
2029106,7-Jun-21,Texas,Dallas,3309 McKinney Ave,0,1,N/A
2027916,7-Jun-21,Illinois,Chicago,600 block of N Wells St,0,1,N/A
2028150,7-Jun-21,Pennsylvania,Philadelphia,1735 W Butler St,1,1,N/A
2031191,7-Jun-21,New Jersey,Egg Harbor Township,6825 Old Egg Harbor Rd,0,1,N/A
2028047,7-Jun-21,Kansas,Wichita,3625 W 13th St,0,1,N/A
2027829,7-Jun-21,New York,Brooklyn,226 Church Ave,1,1,N/A
2027653,6-Jun-21,Oregon,Madras,992 US-97,0,2,N/A
2029694,6-Jun-21,Vermont,Pownal,N/A,0,1,N/A
2026953,6-Jun-21,Michigan,Detroit,N/A,0,1,N/A
2027259,6-Jun-21,Arizona,Phoenix,35th Ave and Buckeye Rd,0,1,N/A
2027074,6-Jun-21,Michigan,Detroit,10000 block of Whittier Ave,0,1,N/A
2028260,6-Jun-21,Ohio,Newcomerstown,7300 block of Moores Hill Rd SW,0,1,N/A
2026084,5-Jun-21,Vermont,Burlington,Church St and Main St,0,1,N/A
2026379,5-Jun-21,Wisconsin,Sheboygan,900 block of New York Ave,0,1,N/A
2027512,5-Jun-21,North Carolina,Fayetteville,N/A,0,1,N/A
2025896,5-Jun-21,New York,Bronx,160 E 188th St,0,1,N/A
2025569,5-Jun-21,Missouri,Belton,7900 block of E 171st St,0,1,N/A
2026587,5-Jun-21,North Carolina,Charlotte,9500 block of Isaac Hunter Dr,0,1,N/A
2025444,5-Jun-21,Texas,Richmond,18000 block of Oakland Manor Ln,0,1,N/A
2026175,5-Jun-21,Texas,Houston,5051 Reed Rd,0,2,N/A
2027071,5-Jun-21,Ohio,South Salem,Lower Twin Rd,0,1,N/A
2025338,5-Jun-21,Illinois,Chicago,4100 block of W 21st Pl,0,1,N/A
2026938,5-Jun-21,Idaho,Rathdrum,Pine St and Wright St,0,1,N/A
2025950,4-Jun-21,Michigan,Kalamazoo,N Westnedge Ave and Florence St,0,1,N/A
2025730,4-Jun-21,New York,Bronx,Sheridan Ave and E 172nd St,0,1,N/A
2026010,4-Jun-21,New Jersey,New Brunswick,10 Livingston Ave,0,1,N/A
2024844,4-Jun-21,Connecticut,Waterford,40 Boston Post Rd,0,1,N/A
2029414,4-Jun-21,New Mexico,Albuquerque,I-25 and I-40,0,1,N/A
2024190,3-Jun-21,California,Merced,N/A,0,1,N/A
2024806,3-Jun-21,Tennessee,Memphis,Sweet Springs Dr,0,1,N/A
2026623,3-Jun-21,Alaska,Wasilla,N/A,0,1,N/A
2025302,3-Jun-21,Texas,Denton,1610 E McKinney St,0,1,N/A
2024390,3-Jun-21,South Carolina,Myrtle Beach,1410 48th Ave N,0,1,N/A
2024318,3-Jun-21,Pennsylvania,Pittsburgh (Allegheny),N/A,0,1,N/A
2023846,3-Jun-21,Virginia,Hampton,2300 block of Andrews Blvd,0,1,N/A
2023222,2-Jun-21,Alabama,Helena,4730 Hwy 17,0,1,N/A
2023013,2-Jun-21,New York,Troy,N/A,0,1,N/A
2036846,1-Jun-21,Virginia,Newport News,800 block of 23rd St,0,1,N/A
2021772,1-Jun-21,Texas,San Antonio,10362 Sahara Dr,0,1,N/A
2022311,1-Jun-21,Pennsylvania,Philadelphia,1200 block of Chelton Ave,1,1,N/A
2022441,1-Jun-21,Michigan,Highland,2000 block of N Milford Rd,0,1,N/A
2021954,1-Jun-21,Louisiana,Baton Rouge,2959 College Dr,0,1,N/A
2024179,31-May-21,Alabama,Montgomery,100 block of Cecil Lane,0,1,N/A
2022117,31-May-21,Kansas,Wichita,8800 block of E Harry St,0,2,N/A
2020630,31-May-21,Indiana,Indianapolis,100 block of S Colorado Ave,0,2,N/A
2021371,31-May-21,Florida,Fort Pierce,3302 Atlantic Beach Blvd,0,1,N/A
2021359,31-May-21,Tennessee,Memphis,2700 block of Pueblo Ave,0,1,N/A
2023450,31-May-21,Idaho,Rathdrum,16298 Trails End Rd,0,1,N/A
2022252,31-May-21,Ohio,Sandusky,Carr St,0,1,N/A
2022129,31-May-21,Ohio,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5,N/A
2022170,30-May-21,California,Long Beach,1000 block of Hoffman Ave,0,1,N/A
2022030,30-May-21,Tennessee,Jackson,Dr F E Wright Dr and Whitehall St,0,1,N/A
2021981,30-May-21,Illinois,Rockford,100 block of W State St,0,1,N/A
2020759,30-May-21,Texas,Dallas,9759 Forest Ln,0,1,N/A
2022444,30-May-21,Florida,Arcadia,N/A,0,1,N/A
2021279,30-May-21,Pennsylvania,East Petersburg,2000 block of Lawnwood Ct,0,1,N/A
2019315,29-May-21,North Carolina,Reidsville,300 block of North West Market St,0,1,N/A
2021816,29-May-21,Texas,Houston,700 Dunham Rd,0,1,N/A
2019351,28-May-21,Virginia,Richmond,1200 block of St John St,0,1,N/A
2018568,28-May-21,Indiana,Mishawaka,4914 N Main St,0,1,N/A
2019235,28-May-21,North Carolina,Durham,Berwyn Ave,0,1,N/A
2018436,28-May-21,Missouri,Saint Louis,1200 block of Josephine Baker Ave,0,3,N/A
2019032,28-May-21,Texas,Dallas,300 block of Buttercup Ln,0,1,N/A
2022564,28-May-21,Arizona,Graham (county),N/A,0,1,N/A
2017580,27-May-21,Texas,Fort Worth,3700 block of Seven Gables St,0,2,N/A
2017845,27-May-21,Florida,Miami,3500 NW 37th Ave,0,3,N/A
2018869,27-May-21,Nebraska,Grand Island,400 block of W 13th St,0,1,N/A
2018805,27-May-21,Alabama,Montgomery,3500 block of Faro Ct,1,1,N/A
2018639,27-May-21,Tennessee,Memphis,Yale Ave,0,3,N/A
2017037,26-May-21,New Mexico,Albuquerque,Dennis Chavez Blvd and Coors Blvd SW,0,1,N/A
2017034,26-May-21,Texas,Houston,600 E Anderson Rd,0,1,N/A
2016670,25-May-21,California,Oxnard,1200 block of S N St,0,1,N/A
2015638,25-May-21,Mississippi,Jackson,4125 Sunset Dr,0,1,N/A
2015304,25-May-21,North Carolina,Durham,400 block of Reid Dr,0,1,N/A
2015862,25-May-21,Illinois,Chicago,300 block of E 131st Pl,0,1,N/A
2014019,24-May-21,Illinois,Aurora,800 block of N Lake St,0,1,N/A
2014169,24-May-21,North Carolina,Winston Salem (Winston-salem),100 N Martin Luther King Jr Dr,0,1,N/A
2014939,24-May-21,Michigan,Detroit,Hubbell Ave and Wadsworth Ave,0,1,N/A
2014913,24-May-21,Illinois,Chicago,4300 block of W Monroe St,0,1,N/A
2017111,24-May-21,Wisconsin,Milwaukee (Brown Deer),8100 block of N 45th St,0,1,N/A
2014089,24-May-21,Florida,Orlando,1700 block of Knotting Hill Dr,0,1,N/A
2014085,24-May-21,Kansas,Wichita,3100 block of S Yale St,0,1,N/A
2018311,23-May-21,Texas,Waller,1600 block of Bowler Rd,1,1,N/A
2012585,23-May-21,Florida,Port Charlotte,24151 Beatrix Blvd,0,1,N/A
2013582,22-May-21,California,Imperial Beach,Palm Ave and Delaware St,0,2,N/A
2011985,22-May-21,Kentucky,Lexington,Bob-O-Link Dr,0,2,N/A
2039420,22-May-21,Florida,Avon Park,941 S Delaney Ave,0,3,N/A
2037507,22-May-21,Delaware,Dover,1014 S Little Creek Rd,0,1,N/A
2012112,22-May-21,Iowa,Davenport,Iowa St and E Locust St,0,2,N/A
2011610,22-May-21,Indiana,Fort Wayne,2177 Eden St,1,4,N/A
2012747,22-May-21,Wisconsin,Milwaukee,W Glendale Ave and N 42nd St,0,1,N/A
2012506,22-May-21,Alabama,Huntsville,3700 Blue Spring Rd NW,0,1,N/A
2011661,21-May-21,New York,Brooklyn,689 Washington Ave,0,2,N/A
2011069,21-May-21,Georgia,Atlanta,1922 Piedmont Cir NE,0,1,N/A
2016384,21-May-21,Georgia,Atlanta,Alison Ct SW,0,1,N/A
2012008,21-May-21,Illinois,Champaign,1200 block of Hedge Rd,0,1,N/A
2011854,21-May-21,Florida,Lakeland,S Wabash Ave and Ariana St,0,1,N/A
2011527,21-May-21,Alabama,Cottonwood,2000 block of Hickory Grove Rd,0,1,N/A
2010527,21-May-21,Illinois,Chicago,6000 block of S Racine Ave,1,1,N/A
2013461,21-May-21,Louisiana,Monroe,Haynie Ave,1,1,N/A
2010074,20-May-21,Virginia,Norfolk,8500 block of Tidewater Dr,0,1,N/A
2011156,20-May-21,Texas,Dallas,5800 block of Botham Jean Blvd,0,1,N/A
2011771,20-May-21,Tennessee,Crossville,Bud Tanner Rd,0,1,N/A
